fold,date,close,directive,position_pct,conviction,agreement,trap_flagged,forecast_7d_pct,signal_to_noise,volatility_regime,sentiment,fear_greed,realised_7d_pct,forecast_correct,strategy_return_pct
bull_2021,2021-10-04,4300.4599609375,HOLD,0.0,0.5,conflicting,True,1.1793971061706543,0.4921638915509678,normal,-0.32667165994644165,7.6,1.4621208010206388,True,0.0
bull_2021,2021-10-07,4399.759765625,BUY,57.0,0.95,sentiment_neutral,False,1.2923598289489746,0.49662167061545714,normal,0.10323762893676758,7.8,1.9514022661621055,True,1.1122992917124002
bull_2021,2021-10-12,4350.64990234375,BUY,57.0,0.95,sentiment_neutral,False,1.30157470703125,0.5059011096989677,normal,-0.12729410827159882,6.5,4.475359614609253,True,2.5509549803272744
bull_2021,2021-10-15,4471.3701171875,BUY,54.8,0.913,sentiment_neutral,False,0.8940577507019043,0.32868955470950306,normal,0.11827795952558517,13.9,2.286592900139439,True,1.2530529092764124
bull_2021,2021-10-20,4536.18994140625,BUY,56.9,0.948,sentiment_neutral,False,0.8632421493530273,0.3492987253970987,normal,0.09322655946016312,43.4,1.513772010159009,True,0.8613362737804761
bull_2021,2021-10-25,4566.47998046875,BUY,55.6,0.927,sentiment_neutral,False,0.8046388626098633,0.337041769123021,normal,0.0005399634246714413,55.0,2.039505739621994,True,1.1339651912298288
bull_2021,2021-10-28,4596.419921875,BUY,54.5,0.908,sentiment_neutral,False,0.6030797958374023,0.3259562623289985,normal,0.05682935565710068,63.9,2.2646464359700857,True,1.2342323076036967
bull_2021,2021-11-02,4630.64990234375,BUY,42.7,0.712,sentiment_neutral,False,0.30084848403930664,0.21179287690400497,low,-0.13445371389389038,81.9,0.40129963044215344,True,0.17135494219879954
bull_2021,2021-11-05,4697.52978515625,HOLD,0.0,0.5,sentiment_neutral,False,0.21442174911499023,0.15700885402621442,low,0.1353805959224701,91.0,0.07171660466696039,True,0.0
bull_2021,2021-11-10,4646.7099609375,HOLD,0.0,0.5,sentiment_neutral,False,0.22445917129516602,0.1569769078259482,low,-0.24508726596832275,84.5,1.0968929728516486,True,0.0
bull_2021,2021-11-15,4682.7998046875,HOLD,0.0,0.5,aligned,False,-0.1894533634185791,0.16455861051378892,low,-0.2742692530155182,56.2,0.3976910552315971,False,0.0
bull_2021,2021-11-18,4704.5400390625,HOLD,0.0,0.5,sentiment_neutral,False,-0.0218808650970459,0.019212646966573047,low,-0.017535638064146042,34.3,-2.9671474026432776,True,-0.0
bull_2021,2021-11-23,4690.7001953125,HOLD,0.0,0.5,sentiment_neutral,False,-0.1346886157989502,0.11618739653593171,low,0.06130729243159294,47.7,-3.3000690691316947,True,-0.0
bull_2021,2021-11-29,4655.27001953125,BUY,49.9,0.832,sentiment_neutral,False,0.5325794219970703,0.28161493434573437,normal,-0.21145129203796387,29.2,0.9819998691037668,True,0.49001793468277965
bull_2021,2021-12-02,4577.10009765625,HOLD,0.0,0.5,sentiment_neutral,False,0.3249645233154297,0.13349463593006736,normal,-0.19345271587371826,22.2,1.9872905483678593,True,0.0
bull_2021,2021-12-07,4686.75,BUY,26.8,0.892,aligned,False,0.6551027297973633,0.22905412049146964,high,0.2755920886993408,24.1,-0.38651606843664865,False,-0.10358630634102184
bull_2021,2021-12-10,4712.02001953125,BUY,28.5,0.95,aligned,False,1.0940313339233398,0.37725413146648873,high,0.35450729727745056,42.5,-1.3415084678753075,False,-0.3823299133444626
bull_2021,2021-12-15,4709.85009765625,HOLD,0.0,0.5,conflicting,True,1.175689697265625,0.3778213330796481,high,-0.4426319897174835,52.9,1.7122721454757794,True,0.0
bull_2021,2021-12-20,4568.02001953125,BUY,28.5,0.95,sentiment_neutral,False,1.2671470642089844,0.3887262297237046,high,-0.08861567080020905,60.1,4.509496183424666,True,1.2852064122760298
bear_2022,2022-01-03,4796.56005859375,BUY,28.5,0.95,sentiment_neutral,False,1.495051383972168,0.5544881314121503,high,0.025204071775078773,83.8,-1.4745751449694922,False,-0.4202539163163052
bear_2022,2022-01-06,4696.0498046875,BUY,57.0,0.95,sentiment_neutral,False,2.0601272583007812,0.7695049887883505,normal,-0.08994351327419281,82.9,-2.5653923515626786,False,-1.4622736403907266
bear_2022,2022-01-11,4713.06982421875,BUY,57.0,0.95,sentiment_neutral,False,1.9940972328186035,0.7708712209125491,normal,-0.014004315249621868,46.0,-6.920322691857805,False,-3.9445839343589486
bear_2022,2022-01-14,4662.85009765625,BUY,57.0,0.95,sentiment_neutral,False,2.098572254180908,0.8540849381441228,normal,0.027739480137825012,61.4,-6.946707669291818,False,-3.959623371496336
bear_2022,2022-01-20,4482.72998046875,HOLD,0.0,0.5,conflicting,True,3.32028865814209,1.3735438686070107,normal,-0.288810133934021,34.3,0.7294720888632256,True,0.0
bear_2022,2022-01-25,4356.4501953125,BUY,57.0,0.95,sentiment_neutral,False,2.727675437927246,1.204275889283478,normal,-0.2403232306241989,23.2,2.7393891088385303,True,1.561451792037962
bear_2022,2022-01-28,4431.85009765625,BUY,28.5,0.95,sentiment_neutral,False,1.0419964790344238,0.36945405897322253,high,-0.14404474198818207,18.2,2.003552627817484,True,0.571012498927983
bear_2022,2022-02-02,4589.3798828125,HOLD,0.0,0.5,sentiment_neutral,False,-0.2724289894104004,0.08504272170958983,high,-0.1365181803703308,13.5,-3.79129257853279,True,-0.0
bear_2022,2022-02-07,4483.8701171875,BUY,25.1,0.839,sentiment_neutral,False,0.9556889533996582,0.28555494872454307,high,0.05345941707491875,16.0,-0.19780049665243382,False,-0.04964792465976089
bear_2022,2022-02-10,4504.080078125,BUY,28.5,0.95,sentiment_neutral,False,2.0056724548339844,0.5560045564219652,high,-0.10650914162397385,15.1,-4.5262337263185515,False,-1.2899766120007872
bear_2022,2022-02-15,4471.06982421875,HOLD,0.0,0.5,conflicting,True,2.5357484817504883,0.6871826769880671,high,-0.26769116520881653,12.9,-1.9517931460333315,False,-0.0
bear_2022,2022-02-18,4348.8701171875,BUY,28.5,0.95,sentiment_neutral,False,2.955019474029541,0.8063856192547116,high,-0.19409723579883575,14.2,0.8624702151097452,True,0.24580401130627735
bear_2022,2022-02-24,4288.7001953125,BUY,28.5,0.95,sentiment_neutral,False,3.0555248260498047,0.7813348738609867,high,0.0018576887669041753,15.7,-2.063972401948533,False,-0.5882321345553319
bear_2022,2022-03-01,4306.259765625,BUY,28.5,0.95,sentiment_neutral,False,2.749204635620117,0.7319415102696464,high,0.19371584057807922,26.8,-1.0913241094817394,False,-0.31102737120229573
bear_2022,2022-03-04,4328.8701171875,HOLD,0.0,0.5,conflicting,True,2.058136463165283,0.56727702718731,high,-0.44224146008491516,23.3,-1.5462406892845948,False,-0.0
bear_2022,2022-03-09,4277.8798828125,HOLD,0.0,0.5,conflicting,True,1.513206958770752,0.35397014191091397,high,-0.5042190551757812,12.3,4.2390566904108695,True,0.0
bear_2022,2022-03-14,4173.10986328125,HOLD,0.0,0.5,conflicting,True,1.4031291007995605,0.35310630166802476,high,-0.539010763168335,9.6,6.56438853004051,True,0.0
bear_2022,2022-03-17,4411.669921875,BUY,23.0,0.767,sentiment_neutral,False,1.0728955268859863,0.24353121646974507,high,0.19160188734531403,18.7,3.6467072865063344,True,0.8387426758964569
bear_2022,2022-03-22,4511.60986328125,BUY,19.7,0.656,sentiment_neutral,False,0.7534027099609375,0.17886760940551336,high,0.011048093438148499,26.3,0.4158433628823843,True,0.08192114248782971
bear_2022,2022-03-25,4543.06005859375,BUY,20.6,0.685,sentiment_neutral,False,0.7687807083129883,0.19571054442094568,high,-0.07192385196685791,24.7,-0.39566846849456994,False,-0.08150770450988142
bear_2022,2022-03-30,4602.4501953125,HOLD,0.0,0.5,conflicting,True,0.48639774322509766,0.13026294805650535,high,-0.41293343901634216,15.5,-2.5119305843285034,False,-0.0
bear_2022,2022-04-04,4582.64013671875,BUY,28.5,0.95,sentiment_neutral,False,1.1975884437561035,0.3690383736960786,high,0.2137989103794098,35.3,-3.0137805956247377,False,-0.8589274697530501
bear_2022,2022-04-07,4500.2099609375,BUY,57.0,0.95,sentiment_neutral,False,1.733255386352539,0.5554364317100148,normal,0.11007686704397202,38.1,-0.8479903428327162,False,-0.4833544954146482
bear_2022,2022-04-12,4397.4501953125,BUY,57.0,0.95,sentiment_neutral,False,2.472960948944092,0.8351962912379594,normal,0.18051183223724365,63.0,-2.8994319972486693,False,-1.6526762384317413
bear_2022,2022-04-18,4391.68994140625,BUY,57.0,0.95,sentiment_neutral,False,2.957022190093994,1.113851411872656,normal,-0.11128318309783936,57.5,-4.845594834499423,False,-2.7619890556646705
bear_2022,2022-04-21,4393.66015625,BUY,57.0,0.95,sentiment_neutral,False,2.831697463989258,1.015140222534231,normal,-0.1791238635778427,35.0,-5.575877628693249,False,-3.1782502483551514
bear_2022,2022-04-26,4175.2001953125,BUY,28.5,0.95,sentiment_neutral,False,3.041064739227295,0.9053310339640396,high,-0.220892995595932,38.8,-0.6808447056492639,False,-0.1940407411100402
bear_2022,2022-04-29,4131.93017578125,HOLD,0.0,0.5,conflicting,True,2.6695728302001953,0.6492663845241052,high,-0.5421333909034729,28.5,-3.2187813830741874,False,-0.0
bear_2022,2022-05-04,4300.169921875,HOLD,0.0,0.5,conflicting,True,2.04315185546875,0.45112051876543874,high,-0.2640497386455536,15.5,-6.64054688901885,False,-0.0
bear_2022,2022-05-09,3991.239990234375,HOLD,0.0,0.5,conflicting,True,2.2303104400634766,0.43009636392773487,high,-0.43315303325653076,11.5,-1.7071985600040307,False,-0.0
bear_2022,2022-05-12,3930.080078125,HOLD,0.0,0.5,conflicting,True,1.9995808601379395,0.39141663347832495,high,-0.377057284116745,5.2,1.1050431456062881,True,0.0
bear_2022,2022-05-17,4088.85009765625,BUY,25.9,0.865,sentiment_neutral,False,1.6368627548217773,0.300905421452396,high,-0.15579162538051605,3.7,-0.7612946811450527,False,-0.19717532241656865
bear_2022,2022-05-20,3901.360107421875,HOLD,0.0,0.5,conflicting,True,1.9372940063476562,0.34171404670311567,high,-0.332267701625824,2.4,4.99616861261547,True,0.0
bear_2022,2022-05-25,3978.72998046875,BUY,28.5,0.95,sentiment_neutral,False,2.242136001586914,0.39717032677408076,high,0.2334429770708084,3.3,3.5237565181484243,True,1.004270607672301
bear_2022,2022-05-31,4132.14990234375,BUY,28.3,0.943,sentiment_neutral,False,1.859116554260254,0.34671488828498687,high,-0.1945779025554657,5.4,-2.8058345001982232,False,-0.7940511635560973
bear_2022,2022-06-03,4108.5400390625,BUY,28.5,0.95,sentiment_neutral,False,2.2413253784179688,0.4668523156222376,high,0.041903622448444366,6.8,-9.519142460749386,False,-2.7129556013135745
bear_2022,2022-06-08,4115.77001953125,BUY,28.5,0.95,sentiment_neutral,False,2.6764512062072754,0.6034571151180064,high,-0.06712202727794647,7.8,-11.331632344238862,False,-3.2295152181080753
bear_2022,2022-06-13,3749.6298828125,HOLD,0.0,0.5,conflicting,True,3.5095572471618652,0.6761483187647984,high,-0.4197513163089752,10.6,1.2219608375088953,True,0.0
bear_2022,2022-06-16,3666.77001953125,HOLD,0.0,0.5,conflicting,True,3.279566764831543,0.6684003864675045,high,-0.30101314187049866,12.2,4.1344941381948885,True,0.0
bear_2022,2022-06-22,3759.889892578125,HOLD,0.0,0.5,conflicting,True,1.88523530960083,0.3758261333987906,high,-0.2574048936367035,17.0,1.725508540572207,True,0.0
bear_2022,2022-06-27,3900.110107421875,BUY,20.8,0.692,sentiment_neutral,False,1.041269302368164,0.19987004724403518,high,-0.1537277102470398,12.9,0.06433670727936658,True,0.01338203511410825
bear_2022,2022-06-30,3785.3798828125,HOLD,0.0,0.5,conflicting,True,1.566171646118164,0.31011370583631864,high,-0.4770776331424713,7.7,0.8790002734683,True,0.0
bear_2022,2022-07-06,3845.080078125,BUY,22.3,0.743,sentiment_neutral,False,1.126110553741455,0.22987747819988735,high,0.06325393915176392,8.1,0.469104936083653,True,0.10461040074665462
bear_2022,2022-07-11,3854.429931640625,BUY,25.2,0.84,sentiment_neutral,False,1.3730645179748535,0.2864539677660062,high,-0.06360039860010147,15.4,2.699562933551114,True,0.6802898592548807
bear_2022,2022-07-14,3790.3798828125,BUY,57.0,0.95,sentiment_neutral,False,2.6906609535217285,0.7029593651008738,normal,-0.2397817224264145,22.2,4.5503583126583536,True,2.593704238215261
bear_2022,2022-07-19,3936.68994140625,BUY,57.0,0.95,sentiment_neutral,False,1.83943510055542,0.5038063389764535,normal,-0.19583608210086823,18.4,3.3899602281332264,True,1.9322773300359388
bear_2022,2022-07-22,3961.6298828125,BUY,57.0,0.95,sentiment_neutral,False,1.4543414115905762,0.41672504307356656,normal,0.11555828899145126,27.7,3.2180339802549085,True,1.8342793687452976
bear_2022,2022-07-27,4023.610107421875,BUY,57.0,0.95,sentiment_neutral,False,1.398766040802002,0.44036165225168034,normal,0.15942057967185974,37.3,2.976907545146723,True,1.696837300733632
bear_2022,2022-08-01,4118.6298828125,BUY,57.0,0.95,sentiment_neutral,False,1.1388182640075684,0.3569510724992962,normal,-0.13249249756336212,66.2,2.199915352507631,True,1.2539517509293496
bear_2022,2022-08-04,4151.93994140625,BUY,53.9,0.898,sentiment_neutral,False,1.0462760925292969,0.3204163128192086,normal,-0.22941923141479492,35.8,3.437403616896617,True,1.8527605495072768
bear_2022,2022-08-09,4122.47021484375,BUY,52.3,0.872,sentiment_neutral,False,0.9423971176147461,0.30483792990332903,normal,0.024495525285601616,42.1,3.837396411061711,True,2.006958322985275
bear_2022,2022-08-12,4280.14990234375,BUY,45.7,0.762,sentiment_neutral,False,0.7607817649841309,0.24076784502443574,normal,0.24163785576820374,52.0,-3.6018183993052233,False,-1.6460310084824872
bear_2022,2022-08-17,4274.0400390625,BUY,57.0,0.95,sentiment_neutral,False,1.074540615081787,0.3801966898733211,normal,-0.2140318602323532,56.2,-5.1953093789794735,False,-2.9613263460182995
bear_2022,2022-08-22,4137.990234375,BUY,57.0,0.95,sentiment_neutral,False,1.6367435455322266,0.50724566736004,normal,-0.21784892678260803,29.7,-4.522961811424153,False,-2.5780882325117673
bear_2022,2022-08-25,4199.1201171875,BUY,57.0,0.95,sentiment_neutral,False,1.3945817947387695,0.4977466993447794,normal,0.22885538637638092,22.7,-7.180067120905953,False,-4.092638258916393
bear_2022,2022-08-30,3986.159912109375,BUY,57.0,0.95,sentiment_neutral,False,1.97373628616333,0.5717885826707143,normal,0.0458928681910038,19.7,2.016582732524519,True,1.1494521575389758
bear_2022,2022-09-02,3924.260009765625,BUY,57.0,0.95,sentiment_neutral,False,2.1859049797058105,0.6509181847050755,normal,-0.10783226788043976,16.9,0.5527143367794807,True,0.315047171964304
bear_2022,2022-09-08,4006.179931640625,BUY,57.0,0.95,sentiment_neutral,False,2.2579073905944824,0.677505757393217,normal,0.015495367348194122,17.7,-2.688983170702919,False,-1.5327204073006635
bear_2022,2022-09-13,3932.68994140625,HOLD,0.0,0.5,conflicting,True,2.7949929237365723,0.6696589167150261,normal,-0.619539201259613,13.3,-4.543941780582372,False,-0.0
bear_2022,2022-09-16,3873.330078125,HOLD,0.0,0.5,conflicting,True,2.612030506134033,0.624693173087745,normal,-0.29347875714302063,10.2,-6.013018555329097,False,-0.0
bear_2022,2022-09-21,3789.929931640625,BUY,57.0,0.95,sentiment_neutral,False,2.650320529937744,0.6357086852668355,normal,0.006985098123550415,17.2,-5.541609663104374,False,-3.158717507969493
bear_2022,2022-09-26,3655.0400390625,BUY,57.0,0.95,sentiment_neutral,False,3.0933618545532227,0.8445337008320745,normal,-0.008789637126028538,13.7,3.4484318245812773,True,1.9656061400113278
bear_2022,2022-09-29,3640.469970703125,HOLD,0.0,0.5,conflicting,True,2.5901317596435547,0.6393427266295273,normal,-0.4055466055870056,8.8,-0.774321273394385,False,-0.0
bear_2022,2022-10-04,3790.929931640625,BUY,28.5,0.95,sentiment_neutral,False,1.8888235092163086,0.38896572489077536,high,-0.13953246176242828,10.5,-3.244423889032255,False,-0.9246608083741926
bear_2022,2022-10-07,3639.659912109375,BUY,28.5,0.95,sentiment_neutral,False,3.0181527137756348,0.6344151817381525,high,-0.10006260126829147,9.6,2.1828040131609328,True,0.6220991437508658
bear_2022,2022-10-12,3577.030029296875,BUY,57.0,0.95,sentiment_neutral,False,3.504502773284912,0.8791719087937536,normal,-0.16077812016010284,13.4,4.795604920974839,True,2.7334948049556576
bear_2022,2022-10-17,3677.949951171875,BUY,28.5,0.95,sentiment_neutral,False,3.169858455657959,0.6575143961600269,high,-0.052880529314279556,18.2,4.066595591108069,True,1.1589797434657996
bear_2022,2022-10-20,3665.780029296875,BUY,28.5,0.95,sentiment_neutral,False,3.407156467437744,0.7135415410728948,high,0.11143473535776138,22.7,5.47248543697787,True,1.5596583495386926
bear_2022,2022-10-25,3859.110107421875,BUY,28.5,0.95,aligned,False,1.9081830978393555,0.38710912310589013,high,0.330440878868103,34.5,-3.67425457014523,False,-1.0471625524913906
bear_2022,2022-10-28,3901.06005859375,BUY,43.9,0.732,sentiment_neutral,False,1.0509967803955078,0.22321902213883296,normal,0.08350227773189545,40.1,-1.8877089226451815,False,-0.8287042170412346
bear_2022,2022-11-02,3759.68994140625,BUY,57.0,0.95,sentiment_neutral,False,2.166414260864258,0.4803943439298898,normal,0.04389264062047005,45.2,6.018878851899068,True,3.430760945582468
bear_2022,2022-11-07,3806.800048828125,HOLD,0.0,0.5,conflicting,True,1.822662353515625,0.43328685869084554,normal,-0.30349355936050415,33.9,3.914947884390152,True,0.0
bear_2022,2022-11-10,3956.3701171875,HOLD,0.0,0.5,sentiment_neutral,False,0.6745457649230957,0.1298025893946575,high,0.033275455236434937,41.1,-0.16265937337003322,False,-0.0
bear_2022,2022-11-15,3991.72998046875,HOLD,0.0,0.5,sentiment_neutral,False,0.3664970397949219,0.076567473043683,normal,0.1959846168756485,45.3,0.8578446141143559,True,0.0
bear_2022,2022-11-18,3965.340087890625,HOLD,0.0,0.5,sentiment_neutral,False,0.8020877838134766,0.17414618424977832,normal,0.10063710808753967,47.6,2.853235127469489,True,0.0
bear_2022,2022-11-23,4027.260009765625,BUY,47.4,0.791,sentiment_neutral,False,1.1658787727355957,0.2575644606300468,normal,-0.051196612417697906,55.3,-0.7081905360935892,False,-0.33568231410836125
bear_2022,2022-11-29,3957.6298828125,BUY,57.0,0.95,sentiment_neutral,False,1.9085884094238281,0.43510407142393215,normal,-0.23790515959262848,53.5,0.14846671345196683,True,0.08462602666762108
bear_2022,2022-12-02,4071.699951171875,HOLD,0.0,0.5,conflicting,True,1.4882445335388184,0.34681291766443234,normal,-0.5958635210990906,36.8,-1.2865780802512106,False,-0.0
bear_2022,2022-12-07,3933.919921875,HOLD,0.0,0.5,conflicting,True,1.5126824378967285,0.33292408367210924,normal,-0.40368884801864624,26.9,-2.0950388966845424,False,-0.0
bear_2022,2022-12-12,3990.56005859375,BUY,57.0,0.95,sentiment_neutral,False,1.3878226280212402,0.45584136451551754,low,0.14286327362060547,26.3,-2.8498590790375644,False,-1.6244196750514115
bear_2022,2022-12-15,3895.75,HOLD,0.0,0.5,conflicting,True,1.9737958908081055,0.5931991688270344,normal,-0.28778332471847534,19.8,-1.7217253781060649,False,-0.0
bear_2022,2022-12-20,3821.6201171875,BUY,57.0,0.95,sentiment_neutral,False,2.3912906646728516,0.7047964498889691,normal,0.14070366322994232,13.7,0.46677026340997685,True,0.2660590501436868
bull_2023,2023-04-03,4124.509765625,BUY,45.1,0.752,sentiment_neutral,False,0.7195830345153809,0.23498662073583482,normal,-0.12703152000904083,26.8,0.5249959588915942,True,0.236773177460109
bull_2023,2023-04-06,4105.02001953125,HOLD,0.0,0.5,sentiment_neutral,False,0.3735542297363281,0.14047716596743412,low,-0.1632954627275467,25.0,1.2070548659899316,True,0.0
bull_2023,2023-04-12,4091.949951171875,HOLD,0.0,0.5,sentiment_neutral,False,0.1893758773803711,0.08135182661932319,low,-0.060274552553892136,33.0,1.0107731820383492,True,0.0
bull_2023,2023-04-17,4151.31982421875,HOLD,0.0,0.5,sentiment_neutral,False,0.10454654693603516,0.051737917016314805,low,0.057286325842142105,37.0,-2.3231515219134025,False,-0.0
bull_2023,2023-04-20,4129.7900390625,HOLD,0.0,0.5,conflicting,True,0.182342529296875,0.1152950880921132,low,-0.3173917233943939,32.4,0.9178574381081717,True,0.0
bull_2023,2023-04-25,4071.6298828125,HOLD,0.0,0.5,sentiment_neutral,False,0.11919736862182617,0.06278857919318027,low,0.0,25.5,-0.25599680264427604,False,-0.0
bull_2023,2023-04-28,4169.47998046875,HOLD,0.0,0.5,sentiment_neutral,False,0.14586448669433594,0.06975424091940537,low,0.0,25.5,-1.2139655321336207,False,-0.0
bull_2023,2023-05-03,4090.75,HOLD,0.0,0.5,conflicting,True,0.5005121231079102,0.24203847007428306,low,-0.3355500400066376,27.0,0.8114656225409078,True,0.0
bull_2023,2023-05-08,4138.1201171875,BUY,39.5,0.658,sentiment_neutral,False,0.4264354705810547,0.17982788904302727,low,0.04231662303209305,32.6,0.4977755434179443,True,0.196621339650088
bull_2023,2023-05-11,4130.6201171875,HOLD,0.0,0.5,sentiment_neutral,False,0.3185391426086426,0.14120406101929225,low,-0.22561554610729218,30.5,1.4900648893885204,True,0.0
bull_2023,2023-05-16,4109.89990234375,HOLD,0.0,0.5,sentiment_neutral,False,0.3245234489440918,0.1422670130238846,low,0.0852326974272728,31.1,1.0017995117348022,True,0.0
bull_2023,2023-05-19,4191.97998046875,BUY,39.2,0.653,sentiment_neutral,False,0.43015480041503906,0.17705321656287507,low,-0.026597660034894943,39.3,-0.2902576811683488,False,-0.11378101101799275
bull_2023,2023-05-24,4115.240234375,BUY,42.9,0.715,sentiment_neutral,False,0.5034446716308594,0.2132155666926901,low,-0.17467911541461945,31.3,3.7803817940407214,True,1.6217837896434695
bull_2023,2023-05-30,4205.52001953125,BUY,42.1,0.701,sentiment_neutral,False,0.45294761657714844,0.20534089106425765,low,0.13648122549057007,30.2,2.0804485714043253,True,0.875868848561221
bull_2023,2023-06-02,4282.3701171875,BUY,39.5,0.659,sentiment_neutral,False,0.39331912994384766,0.1805248685963681,low,0.058353763073682785,36.3,2.002976315501037,True,0.7911756446229097
bull_2023,2023-06-07,4267.52001953125,HOLD,0.0,0.5,conflicting,True,0.27457475662231445,0.14066548467014647,low,-0.382976233959198,32.7,3.274881234420235,True,0.0
bull_2023,2023-06-12,4338.93017578125,HOLD,0.0,0.5,sentiment_neutral,False,0.3437519073486328,0.1733052091840735,low,0.06221300736069679,42.5,0.9852354917047279,True,0.0
bull_2023,2023-06-15,4425.83984375,BUY,40.2,0.671,sentiment_neutral,False,0.3610849380493164,0.18731063550812618,low,0.15384028851985931,39.0,-1.0774375178030482,False,-0.4331298821568254
bull_2023,2023-06-21,4365.68994140625,HOLD,0.0,0.5,sentiment_neutral,False,0.3125309944152832,0.1556876354993846,low,-0.06701306998729706,32.6,1.9213220479867843,True,0.0
bull_2023,2023-06-26,4328.81982421875,HOLD,0.0,0.5,conflicting,True,0.29925107955932617,0.16222591388632843,low,-0.2980916500091553,33.5,1.8940186331333209,True,0.0
bull_2023,2023-06-29,4396.43994140625,BUY,39.9,0.665,sentiment_neutral,False,0.3218650817871094,0.18430257724998633,low,0.10115274041891098,40.0,0.9692533894199329,True,0.3867321023785532
bull_2023,2023-07-05,4446.81982421875,BUY,49.1,0.819,sentiment_neutral,False,0.44708251953125,0.27407515625669093,low,-0.13181783258914948,54.2,1.3091904665362364,True,0.642812519069292
bull_2023,2023-07-10,4409.52978515625,BUY,52.9,0.882,sentiment_neutral,False,0.528264045715332,0.31066626221437627,low,0.05780415236949921,54.2,3.480821136944634,True,1.8413543814437114
bull_2023,2023-07-13,4510.0400390625,BUY,57.0,0.95,aligned,False,0.485384464263916,0.2817907872775975,low,0.4576287269592285,63.9,0.9840492261405487,True,0.5609080589001127
bull_2023,2023-07-18,4554.97998046875,BUY,57.0,0.95,sentiment_neutral,False,0.5686283111572266,0.35192656740649414,low,0.21307426691055298,72.1,-0.38647365155703994,False,-0.22028998138751274
bull_2023,2023-07-21,4536.33984375,BUY,51.3,0.855,sentiment_neutral,False,0.46972036361694336,0.29483262441440616,low,-0.22560091316699982,69.6,0.8864279978160639,True,0.4547375628796408
bull_2023,2023-07-26,4566.75,BUY,41.2,0.686,sentiment_neutral,False,0.26012659072875977,0.19657423061255844,low,-0.06402433663606644,73.4,-1.9618622578443379,False,-0.8082872502318673
bull_2023,2023-07-31,4588.9599609375,BUY,48.7,0.811,aligned,False,0.24374723434448242,0.18168401704154508,low,0.29295268654823303,70.7,-2.6777446007496764,False,-1.3040616205650926
bull_2023,2023-08-03,4501.89013671875,HOLD,0.0,0.5,conflicting,True,0.3317117691040039,0.21363923331199378,low,-0.4938960075378418,50.6,-0.27069521099161165,False,-0.0
bull_2023,2023-08-08,4499.3798828125,HOLD,0.0,0.5,sentiment_neutral,False,0.24684667587280273,0.15016050815084855,low,-0.24759791791439056,39.5,-2.909422916702553,False,-0.0
bull_2023,2023-08-11,4464.0498046875,HOLD,0.0,0.5,conflicting,True,0.22699832916259766,0.14527749697402345,low,-0.3419950306415558,19.8,-1.728544175753477,False,-0.0
bull_2023,2023-08-16,4404.330078125,BUY,44.1,0.735,sentiment_neutral,False,0.376129150390625,0.2252391961612404,low,-0.22466087341308594,13.7,0.03132523388469366,True,0.013814428143149904
bull_2023,2023-08-21,4399.77001953125,BUY,51.4,0.856,sentiment_neutral,False,0.5095481872558594,0.2956011834469749,low,-0.07102328538894653,12.0,2.5824148227979293,True,1.3273612189181356
bull_2023,2023-08-24,4376.31005859375,HOLD,0.0,0.5,conflicting,True,0.5323529243469238,0.2689393001071812,normal,-0.2794153094291687,9.1,2.716680451753817,True,0.0
bull_2023,2023-08-29,4497.6298828125,BUY,46.2,0.77,sentiment_neutral,False,0.5366086959838867,0.24528280641800954,normal,0.02663920819759369,8.4,-0.8964685393918259,False,-0.4141684651990236
bull_2023,2023-09-01,4515.77001953125,BUY,47.3,0.789,sentiment_neutral,False,0.5169987678527832,0.25655726410016094,normal,-0.1894383430480957,23.4,-1.076019477362422,False,-0.5089572127924257
bull_2023,2023-09-07,4451.14013671875,HOLD,0.0,0.5,conflicting,True,0.32546520233154297,0.1667902272343929,normal,-0.4206487536430359,20.8,0.053671804027111136,True,0.0
bull_2023,2023-09-12,4461.89990234375,HOLD,0.0,0.5,sentiment_neutral,False,0.15769004821777344,0.07913520909346247,normal,-0.21046026051044464,15.0,-3.0007120383430674,False,-0.0
bull_2023,2023-09-15,4450.31982421875,HOLD,0.0,0.5,sentiment_neutral,False,0.22333860397338867,0.11451111928492973,normal,-0.06727146357297897,23.9,-4.0535830873356105,False,-0.0
bull_2023,2023-09-20,4402.2001953125,HOLD,0.0,0.5,sentiment_neutral,False,0.2786397933959961,0.13918161958696554,normal,0.06826552003622055,24.9,-2.6272421732700835,False,-0.0
bull_2023,2023-09-25,4337.43994140625,HOLD,0.0,0.5,sentiment_neutral,False,0.3080129623413086,0.15873177654781878,normal,0.0033920302521437407,15.4,-1.7135244064725441,False,-0.0
bull_2023,2023-09-28,4299.7001953125,HOLD,0.0,0.5,conflicting,True,0.22472143173217773,0.1228100066040789,low,-0.26175594329833984,5.4,0.8328585568596836,True,0.0
bull_2023,2023-10-03,4229.4501953125,HOLD,0.0,0.5,conflicting,True,0.7346153259277344,0.3797750929930665,normal,-0.35737431049346924,5.1,2.8014147333607298,True,0.0
bull_2023,2023-10-06,4308.5,BUY,45.6,0.761,sentiment_neutral,False,0.5228757858276367,0.23991225626728682,normal,-0.09044922888278961,6.5,1.4905235541739614,True,0.6796787407033265
bull_2023,2023-10-11,4376.9501953125,HOLD,0.0,0.5,sentiment_neutral,False,0.21958351135253906,0.09912758911654307,normal,-0.04808153584599495,6.2,-3.5531717953094955,False,-0.0
